episode,score,best_score
183,73.20630459833613,129.4587153445437
184,72.11994361670205,129.4587153445437
185,82.8744106086602,129.4587153445437
186,63.728296445859726,129.4587153445437
187,63.97115385241112,129.4587153445437
188,73.13627474420184,129.4587153445437
189,63.82507195852487,129.4587153445437
190,72.93657471425419,129.4587153445437
191,128.79940692842206,129.4587153445437
192,73.5728480448117,129.4587153445437
193,73.48466779711185,129.4587153445437
194,73.5922426012337,129.4587153445437
195,73.02297071870588,129.4587153445437
196,82.40399004906621,129.4587153445437
197,63.664290681784415,129.4587153445437
198,82.38831898451105,129.4587153445437
199,82.42375620403716,129.4587153445437
200,110.74520039905389,129.4587153445437
201,64.22280067858654,129.4587153445437
202,91.8851555260162,129.4587153445437
203,64.1378477148317,129.4587153445437
204,73.02389107167068,129.4587153445437
205,91.96452669821981,129.4587153445437
206,91.68224548576032,129.4587153445437
207,101.17411854586025,129.4587153445437
208,110.48196801448789,129.4587153445437
209,82.65932659057842,129.4587153445437
210,82.89434554566466,129.4587153445437
211,110.96959904082578,129.4587153445437
212,64.01294046369586,129.4587153445437
213,101.52720200982725,129.4587153445437
214,82.37424770657523,129.4587153445437
215,91.78868592734938,129.4587153445437
216,73.37679307634153,129.4587153445437
217,82.78587851934005,129.4587153445437
218,73.63027743488439,129.4587153445437
219,73.00548367692559,129.4587153445437
220,138.08926662940783,138.08926662940783
221,82.69723668305534,138.08926662940783
222,138.64876544107153,138.64876544107153
223,101.18400209952179,138.64876544107153
224,73.59067242793401,138.64876544107153
225,110.95523858517494,138.64876544107153
226,91.98132338109946,138.64876544107153
227,138.3736188583143,138.64876544107153
228,129.15191792047537,138.64876544107153
229,129.57065834568206,138.64876544107153
230,119.93928580462942,138.64876544107153
231,119.78202284967567,138.64876544107153
232,110.34456168869849,138.64876544107153
233,82.89478577752885,138.64876544107153
234,82.83196008778681,138.64876544107153
235,120.0648965263417,138.64876544107153
236,120.13966746565487,138.64876544107153
237,91.97661080243904,138.64876544107153
238,91.78678471624609,138.64876544107153
239,110.43674443535646,138.64876544107153
240,166.92123220613976,166.92123220613976
241,111.11927690226808,166.92123220613976
242,120.18246016675037,166.92123220613976
243,148.1064255498752,166.92123220613976
244,92.35310826419823,166.92123220613976
245,147.9454227482309,166.92123220613976
246,92.38760340062106,166.92123220613976
247,176.64811109493021,176.64811109493021
248,129.28498403603348,176.64811109493021
249,82.99424771161178,176.64811109493021
250,119.89111166041094,176.64811109493021
251,129.3099930997083,176.64811109493021
252,101.37794323055414,176.64811109493021
253,138.8940958270654,176.64811109493021
254,110.70949364294084,176.64811109493021
255,119.90472853806806,176.64811109493021
256,259.467083831311,259.467083831311
257,213.24245307350907,259.467083831311
258,157.6458449233876,259.467083831311
259,138.9213975137359,259.467083831311
260,185.30237282376513,259.467083831311
261,111.05158183925306,259.467083831311
262,129.11454512177872,259.467083831311
263,166.86828835677778,259.467083831311
264,231.96336324876302,259.467083831311
265,232.1162629762787,259.467083831311
266,184.22592702659315,259.467083831311
267,204.26082768748128,259.467083831311
268,110.89218174738735,259.467083831311
269,138.8983953361346,259.467083831311
270,129.30377897438262,259.467083831311
271,241.76562289632741,259.467083831311
272,213.58962397766342,259.467083831311
273,119.96732018463503,259.467083831311
274,269.6458641335825,269.6458641335825
275,166.887079157907,269.6458641335825
276,138.64944281644114,269.6458641335825
277,241.30796503215933,269.6458641335825
278,101.52680699032469,269.6458641335825
279,166.35324757803866,269.6458641335825
280,138.87875308375897,269.6458641335825
281,157.5265977350536,269.6458641335825
282,139.04833529321326,269.6458641335825
283,138.35446043326388,269.6458641335825
284,166.57955657588434,269.6458641335825
285,203.49355074817777,269.6458641335825
286,110.66926459686891,269.6458641335825
287,204.3825136743476,269.6458641335825
288,202.21119249122637,269.6458641335825
289,120.5828918756228,269.6458641335825
290,111.18231361480886,269.6458641335825
291,204.41652888423164,269.6458641335825
292,101.5052539776258,269.6458641335825
293,129.21035102062146,269.6458641335825
294,101.56336208354355,269.6458641335825
295,92.11495137097913,269.6458641335825
296,185.900356072883,269.6458641335825
297,156.9785087658099,269.6458641335825
298,148.1220630981964,269.6458641335825
299,157.28227556077707,269.6458641335825
300,157.74306835592589,269.6458641335825
301,157.66840376156742,269.6458641335825
302,204.5702439601969,269.6458641335825
303,166.51396577280832,269.6458641335825
304,120.28211841595535,269.6458641335825
305,129.73706293982343,269.6458641335825
306,195.06691473942473,269.6458641335825
307,185.69298154220817,269.6458641335825
308,138.9151471243822,269.6458641335825
309,186.03326954890457,269.6458641335825
310,101.4332143542237,269.6458641335825
311,185.56843797946195,269.6458641335825
312,147.9125510720703,269.6458641335825
313,111.09631731937095,269.6458641335825
314,166.9357679016873,269.6458641335825
315,139.1364774087655,269.6458641335825
316,138.82405812810507,269.6458641335825
317,138.43358231130716,269.6458641335825
318,110.72208390153524,269.6458641335825
319,129.57269236822623,269.6458641335825
320,119.82101402970378,269.6458641335825
321,119.87610843798899,269.6458641335825
322,129.42103043100877,269.6458641335825
323,344.8385168633792,344.8385168633792
324,354.15118830611254,354.15118830611254
325,195.0265319062045,354.15118830611254
326,232.35064041494013,354.15118830611254
327,129.80651322281264,354.15118830611254
328,129.559933826039,354.15118830611254
329,157.83502593621114,354.15118830611254
330,204.43370017050972,354.15118830611254
331,110.88288201737845,354.15118830611254
332,120.33498868676446,354.15118830611254
333,195.03734286092623,354.15118830611254
334,148.4108222126851,354.15118830611254
335,129.81718387983622,354.15118830611254
336,119.9334696380006,354.15118830611254
337,138.84986267788537,354.15118830611254
338,111.01311705026818,354.15118830611254
339,110.73535860388178,354.15118830611254
340,138.55758397607238,354.15118830611254
341,232.6512900285097,354.15118830611254
342,157.44590672244365,354.15118830611254
343,157.3256835459659,354.15118830611254
344,157.72560573037467,354.15118830611254
345,410.1680348783369,410.1680348783369
346,129.55644055744102,410.1680348783369
347,185.49647757091844,410.1680348783369
348,400.9765281860285,410.1680348783369
349,232.574336536477,410.1680348783369
350,120.01134129678789,410.1680348783369
351,138.57569655091436,410.1680348783369
352,129.69463589319622,410.1680348783369
353,147.79652902910743,410.1680348783369
354,129.37880792742115,410.1680348783369
355,138.71530741739576,410.1680348783369
356,157.49477250316167,410.1680348783369
357,372.75909157216256,410.1680348783369
358,222.8734807188181,410.1680348783369
359,232.05254702677442,410.1680348783369
360,288.18243144943574,410.1680348783369
361,269.21359374838715,410.1680348783369
362,232.4360354132707,410.1680348783369
363,232.498059459537,410.1680348783369
364,138.57071690604585,410.1680348783369
365,213.67357164504912,410.1680348783369
366,138.7861067001923,410.1680348783369
367,101.54504551257415,410.1680348783369
368,204.29727636806132,410.1680348783369
369,185.6665261790827,410.1680348783369
370,428.64875871704146,428.64875871704146
371,185.5143872995581,428.64875871704146
372,232.33765772026834,428.64875871704146
373,166.82150343455214,428.64875871704146
374,222.9637801079371,428.64875871704146
375,232.4191123145147,428.64875871704146
376,166.81717936210936,428.64875871704146
377,176.06270687855778,428.64875871704146
378,269.5072295421408,428.64875871704146
379,157.4281487121871,428.64875871704146
380,166.93626056054273,428.64875871704146
381,166.59259431661064,428.64875871704146
382,176.155411879043,428.64875871704146
383,297.80752234234444,428.64875871704146
384,194.60554106262356,428.64875871704146
385,138.35024332738342,428.64875871704146
386,176.0775023585996,428.64875871704146
387,204.14737925995667,428.64875871704146
388,344.7666120539815,428.64875871704146
389,138.46118240771278,428.64875871704146
390,157.41950719410846,428.64875871704146
391,232.10927615016007,428.64875871704146
392,251.0067938932185,428.64875871704146
393,306.92593388553627,428.64875871704146
394,129.3097782198048,428.64875871704146
395,138.53631661515243,428.64875871704146
396,166.96352986445646,428.64875871704146
397,241.6423543008845,428.64875871704146
398,279.0824511854289,428.64875871704146
399,194.63276157121368,428.64875871704146
400,260.18845701771914,428.64875871704146
401,269.19463551579213,428.64875871704146
402,316.21128356362357,428.64875871704146
403,307.0611404174035,428.64875871704146
404,175.9031151188491,428.64875871704146
405,278.47441335116235,428.64875871704146
406,157.24212021649484,428.64875871704146
407,175.63448389754473,428.64875871704146
408,157.03143415520242,428.64875871704146
409,194.6609425086469,428.64875871704146
410,157.55546371569756,428.64875871704146
411,147.73960300552508,428.64875871704146
412,157.50999222411252,428.64875871704146
413,344.5113178995663,428.64875871704146
414,269.2867775332613,428.64875871704146
415,269.2921124332304,428.64875871704146
416,316.0961016113871,428.64875871704146
417,353.7013410349292,428.64875871704146
418,185.04756002887643,428.64875871704146
419,278.83976628265714,428.64875871704146
420,213.36451807537944,428.64875871704146
421,147.65052025510784,428.64875871704146
422,409.66968662777316,428.64875871704146
423,250.573842029433,428.64875871704146
424,287.93428507795096,428.64875871704146
425,390.9448703469208,428.64875871704146
426,240.98014032648123,428.64875871704146
427,465.3632207454026,465.3632207454026
428,231.8335388145004,465.3632207454026
429,260.10407231652454,465.3632207454026
430,287.8252744244735,465.3632207454026
431,269.3425728798218,465.3632207454026
432,427.94877173108944,465.3632207454026
433,260.05481694191906,465.3632207454026
434,353.8220134221288,465.3632207454026
435,334.09340363321763,465.3632207454026
436,297.1583284684173,465.3632207454026
437,372.23759543266385,465.3632207454026
438,428.3579207413879,465.3632207454026
439,335.2634210166985,465.3632207454026
440,418.9195869271827,465.3632207454026
441,166.3183290186536,465.3632207454026
442,325.4993754430054,465.3632207454026
443,306.337496499524,465.3632207454026
444,222.36103176803283,465.3632207454026
445,259.4826856901715,465.3632207454026
446,278.46592482447574,465.3632207454026
447,222.1529681872541,465.3632207454026
448,325.20521672524507,465.3632207454026
449,419.18451886123046,465.3632207454026
450,512.8314809229664,512.8314809229664
451,550.0370283911602,550.0370283911602
452,783.562873452182,783.562873452182
453,615.5868453617832,783.562873452182
454,250.07245321404122,783.562873452182
455,559.7300551195457,783.562873452182
456,297.0930080066904,783.562873452182
457,297.24806868928073,783.562873452182
458,512.6237209270845,783.562873452182
459,353.4317668655937,783.562873452182
460,418.9489328763143,783.562873452182
461,249.92729062298832,783.562873452182
462,296.84417197705585,783.562873452182
463,259.63690473645437,783.562873452182
464,334.90766435524705,783.562873452182
465,437.95822941547357,783.562873452182
466,372.66418129313246,783.562873452182
467,335.0641255702288,783.562873452182
468,288.16179097145636,783.562873452182
469,391.0176279204354,783.562873452182
470,297.02694818169937,783.562873452182
471,391.17628880129996,783.562873452182
472,222.41769760759348,783.562873452182
473,278.43171598094705,783.562873452182
474,606.136391198248,783.562873452182
475,278.8422975264477,783.562873452182
476,531.6797016491087,783.562873452182
477,250.27294751217707,783.562873452182
478,503.5846948623331,783.562873452182
479,325.5015800356765,783.562873452182
480,419.0923485219131,783.562873452182
481,297.81937576512803,783.562873452182
482,297.3875965741226,783.562873452182
483,381.63791044481906,783.562873452182
484,558.9741080680076,783.562873452182
485,934.6074709867848,934.6074709867848
486,213.21934485301236,934.6074709867848
487,456.5940990023783,934.6074709867848
488,606.0830365015362,934.6074709867848
489,278.58695955784657,934.6074709867848
490,475.69616740184375,934.6074709867848
491,325.57668384781766,934.6074709867848
492,250.65828431263492,934.6074709867848
493,381.72849504042364,934.6074709867848
494,587.3581506645321,934.6074709867848
495,409.9815988969056,934.6074709867848
496,306.9401809300693,934.6074709867848
497,316.44328258300106,934.6074709867848
498,456.9577942237915,934.6074709867848
499,241.30633584335223,934.6074709867848
500,362.7859818121676,934.6074709867848
501,278.33984071769373,934.6074709867848
502,717.7452442746595,934.6074709867848
503,541.3031089640831,934.6074709867848
504,372.08962017309784,934.6074709867848
505,437.97220464540294,934.6074709867848
506,353.3026210428186,934.6074709867848
507,381.5467448819342,934.6074709867848
508,306.65603944872197,934.6074709867848
509,484.92735201642773,934.6074709867848
510,335.0017376324646,934.6074709867848
511,831.4179742422,934.6074709867848
512,465.6016394323136,934.6074709867848
513,541.2729721108004,934.6074709867848
514,634.4843573260965,934.6074709867848
515,269.15448823567914,934.6074709867848
516,363.23653436163414,934.6074709867848
517,690.7917509041757,934.6074709867848
518,549.5020168755724,934.6074709867848
519,475.37803382720375,934.6074709867848
520,390.74020742538204,934.6074709867848
521,624.8719636184023,934.6074709867848
522,709.5383089599882,934.6074709867848
523,803.0814711008975,934.6074709867848
524,512.670446056899,934.6074709867848
525,652.9421830230282,934.6074709867848
526,335.12184582107267,934.6074709867848
527,315.8765272319837,934.6074709867848
528,522.0852663981294,934.6074709867848
529,559.4161399676785,934.6074709867848
530,428.39061273870954,934.6074709867848
531,400.6207800454147,934.6074709867848
532,531.0571462366601,934.6074709867848
533,334.9235230089698,934.6074709867848
534,727.9908707521996,934.6074709867848
535,363.26865004455215,934.6074709867848
536,437.1810321514334,934.6074709867848
537,465.22537052083703,934.6074709867848
538,306.58371046464475,934.6074709867848
539,381.3791858368279,934.6074709867848
540,558.9462379027577,934.6074709867848
541,287.9186619326726,934.6074709867848
542,288.24339044478256,934.6074709867848
543,924.4181116494193,934.6074709867848
544,344.4782292378995,934.6074709867848
545,325.50657032357793,934.6074709867848
546,671.5940715613535,934.6074709867848
547,1158.5286028579594,1158.5286028579594
548,971.4063333997755,1158.5286028579594
549,287.92490437867775,1158.5286028579594
550,606.4610615276972,1158.5286028579594
551,541.2955787792624,1158.5286028579594
552,774.4735398172235,1158.5286028579594
553,709.2278751564301,1158.5286028579594
554,334.8927700784369,1158.5286028579594
555,877.7895532529864,1158.5286028579594
556,419.1261320796706,1158.5286028579594
557,680.4784324142802,1158.5286028579594
558,877.4409722734625,1158.5286028579594
559,821.8445942886785,1158.5286028579594
560,353.8202281010046,1158.5286028579594
561,241.27226114125722,1158.5286028579594
562,232.31480577409195,1158.5286028579594
563,709.1711110864304,1158.5286028579594
564,259.78438861231444,1158.5286028579594
565,353.7104075670257,1158.5286028579594
566,213.30983993788473,1158.5286028579594
567,736.9838565644997,1158.5286028579594
568,335.0600631977973,1158.5286028579594
569,334.9298450315847,1158.5286028579594
570,784.5749012575186,1158.5286028579594
571,867.6690374434885,1158.5286028579594
572,503.63995836790957,1158.5286028579594
573,615.5740597306698,1158.5286028579594
574,353.80957655039646,1158.5286028579594
575,643.4789609544572,1158.5286028579594
576,278.3868284726866,1158.5286028579594
577,316.0231524440378,1158.5286028579594
578,353.3869888485299,1158.5286028579594
579,446.0887066369178,1158.5286028579594
580,1251.984063232705,1251.984063232705
581,307.0395347587743,1251.984063232705
582,877.7175890094585,1251.984063232705
583,464.6743632317498,1251.984063232705
584,718.2855717154079,1251.984063232705
585,1505.3177909821213,1505.3177909821213
586,568.6316703304046,1505.3177909821213
587,531.5403424601891,1505.3177909821213
588,474.97972340918074,1505.3177909821213
589,1036.7265729995993,1505.3177909821213
590,1213.699136245049,1505.3177909821213
591,363.4304471393203,1505.3177909821213
592,447.3332627339785,1505.3177909821213
593,1073.4216431498912,1505.3177909821213
594,1372.609456237708,1505.3177909821213
595,1372.82463765814,1505.3177909821213
596,2140.580024224724,2140.580024224724
597,1541.818726379984,2140.580024224724
598,849.0708063899963,2140.580024224724
599,9353.89744564266,9353.89744564266
600,9354.514169952377,9354.514169952377
601,9353.659390586754,9354.514169952377
602,522.1861106671349,9354.514169952377
603,9354.798029279746,9354.798029279746
604,9356.38934433556,9356.38934433556
605,9359.784576870943,9359.784576870943
606,9359.361694220812,9359.784576870943
607,9359.085643949309,9359.784576870943
608,9359.007127202598,9359.784576870943
609,9358.177025474763,9359.784576870943
610,9357.851583203683,9359.784576870943
611,9357.988797965287,9359.784576870943
612,9358.466108426588,9359.784576870943
613,9359.782777673903,9359.784576870943
614,9359.850866200866,9359.850866200866
615,9359.721915839218,9359.850866200866
616,9359.811215864456,9359.850866200866
617,9359.598477424517,9359.850866200866
618,9359.758067874442,9359.850866200866
619,9359.057980344927,9359.850866200866
620,9359.122972197692,9359.850866200866
621,9358.970817396006,9359.850866200866
622,7100.570189291491,9359.850866200866
623,9354.017155935102,9359.850866200866
624,9354.210438872838,9359.850866200866
625,9355.89040806874,9359.850866200866
626,9356.117933519008,9359.850866200866
627,9355.795456184827,9359.850866200866
628,9354.997414199808,9359.850866200866
629,5479.9761885774515,9359.850866200866
630,9355.511665383969,9359.850866200866
631,9355.140315114679,9359.850866200866
632,6957.703410229764,9359.850866200866
633,9354.64615274528,9359.850866200866
634,9355.092153691046,9359.850866200866
635,9355.867836527254,9359.850866200866
636,9354.052960682984,9359.850866200866
637,9354.048748179706,9359.850866200866
638,9355.439671622367,9359.850866200866
639,9354.806992738022,9359.850866200866
640,9355.20185343457,9359.850866200866
641,9355.505973903188,9359.850866200866
642,9355.735637709842,9359.850866200866
643,9355.551198198726,9359.850866200866
644,9355.884785677965,9359.850866200866
645,9355.461216793909,9359.850866200866
646,9355.472546329063,9359.850866200866
647,9355.274184443184,9359.850866200866
648,9355.38651973747,9359.850866200866
649,9355.352124870842,9359.850866200866
650,9355.09763136335,9359.850866200866
651,9355.046970466552,9359.850866200866
652,9355.111700155046,9359.850866200866
653,9353.867785122027,9359.850866200866
