episode,score,best_score
127,25.7540155154212,82.16182280526175
128,25.541970660320935,82.16182280526175
129,25.394794137561934,82.16182280526175
130,25.757543169664242,82.16182280526175
131,26.10331270795756,82.16182280526175
132,53.42507422579057,82.16182280526175
133,44.57811876043181,82.16182280526175
134,44.5234167620299,82.16182280526175
135,72.96213833268153,82.16182280526175
136,72.32162105927229,82.16182280526175
137,100.81157916941972,100.81157916941972
138,82.23932787596458,100.81157916941972
139,72.4419335398242,100.81157916941972
140,81.93198022721626,100.81157916941972
141,63.659004377549635,100.81157916941972
142,53.839346494437294,100.81157916941972
143,54.2328262000205,100.81157916941972
144,81.7592182290145,100.81157916941972
145,63.307605266071974,100.81157916941972
146,54.08464677154645,100.81157916941972
147,54.022140971895816,100.81157916941972
148,53.642456862976495,100.81157916941972
149,63.00162193806156,100.81157916941972
150,63.32739842707236,100.81157916941972
151,54.206458645179744,100.81157916941972
152,72.6887806671463,100.81157916941972
153,53.761966512237606,100.81157916941972
154,81.88246066272164,100.81157916941972
155,100.51931034732871,100.81157916941972
156,54.11650424609427,100.81157916941972
157,128.94644846071415,128.94644846071415
158,82.2238132298545,128.94644846071415
159,145.80419403490208,145.80419403490208
160,91.60066981422383,145.80419403490208
161,63.36997225158617,145.80419403490208
162,109.99289516591367,145.80419403490208
163,81.662806094797,145.80419403490208
164,110.0684011736259,145.80419403490208
165,137.48716431133596,145.80419403490208
166,63.367221246340215,145.80419403490208
167,100.67252519095253,145.80419403490208
168,146.88059988217074,146.88059988217074
169,119.57830719883475,146.88059988217074
170,100.8063639891515,146.88059988217074
171,91.4163546494885,146.88059988217074
172,91.72806005627942,146.88059988217074
173,72.88717529326786,146.88059988217074
174,110.19026971718012,146.88059988217074
175,109.95831684791726,146.88059988217074
176,91.1183432323708,146.88059988217074
177,100.7744873673991,146.88059988217074
178,110.30651471307596,146.88059988217074
179,109.97476547884258,146.88059988217074
180,154.66728625584437,154.66728625584437
181,82.3775552485311,154.66728625584437
182,72.81567288173369,154.66728625584437
183,128.55031193493298,154.66728625584437
184,128.92930282309587,154.66728625584437
185,100.78760832564396,154.66728625584437
186,91.38822210759427,154.66728625584437
187,128.55723813613946,154.66728625584437
188,91.21378935370909,154.66728625584437
189,100.53067853853935,154.66728625584437
190,110.10359701530656,154.66728625584437
191,128.54939678953832,154.66728625584437
192,119.4537052416479,154.66728625584437
193,156.94025265948153,156.94025265948153
194,166.21399774293099,166.21399774293099
195,109.9151966783021,166.21399774293099
196,100.84561123353036,166.21399774293099
197,110.21993120693409,166.21399774293099
198,220.82982173742525,220.82982173742525
199,193.96424433632893,220.82982173742525
200,229.03658116860652,229.03658116860652
201,129.04738827319645,229.03658116860652
202,175.42410978778418,229.03658116860652
203,137.83592718200293,229.03658116860652
204,128.67667422075954,229.03658116860652
205,212.83651302882177,229.03658116860652
206,119.16948045180999,229.03658116860652
207,193.37306080028895,229.03658116860652
208,110.23918317457097,229.03658116860652
209,137.94779967418555,229.03658116860652
210,156.71426219415181,229.03658116860652
211,288.0248591276917,288.0248591276917
212,156.9673200995622,288.0248591276917
213,213.16625917065025,288.0248591276917
214,185.12855370375468,288.0248591276917
215,249.94366936168683,288.0248591276917
216,184.47652437111893,288.0248591276917
217,193.1760615117857,288.0248591276917
218,166.04249465694133,288.0248591276917
219,119.49865211539263,288.0248591276917
220,128.4647440025622,288.0248591276917
221,278.7178060718424,288.0248591276917
222,203.30056063736646,288.0248591276917
223,174.73457671251384,288.0248591276917
224,371.7348396614918,371.7348396614918
225,203.3051675675159,371.7348396614918
226,156.83677800088057,371.7348396614918
227,128.84852649729467,371.7348396614918
228,109.5550151354902,371.7348396614918
229,119.53598535798307,371.7348396614918
230,175.13397453880322,371.7348396614918
231,128.4776202274969,371.7348396614918
232,212.7732733833514,371.7348396614918
233,194.4507196645799,371.7348396614918
234,240.75725731263043,371.7348396614918
235,91.36301842289345,371.7348396614918
236,119.23980225513243,371.7348396614918
237,250.34332269396242,371.7348396614918
238,156.94987184042122,371.7348396614918
239,147.34553973425557,371.7348396614918
240,119.52897690310947,371.7348396614918
241,184.93095351807327,371.7348396614918
242,91.65320048253493,371.7348396614918
243,128.94235998443358,371.7348396614918
244,138.41411271609175,371.7348396614918
245,203.71116082890293,371.7348396614918
246,119.72147465363307,371.7348396614918
247,287.52948656769655,371.7348396614918
248,138.43435816216314,371.7348396614918
249,138.0299272348743,371.7348396614918
250,110.07608401154677,371.7348396614918
251,128.77273359859566,371.7348396614918
252,138.60550463690774,371.7348396614918
253,128.570939567654,371.7348396614918
254,137.77124157497417,371.7348396614918
255,147.73032937099995,371.7348396614918
256,213.14353622697672,371.7348396614918
257,166.0805577252378,371.7348396614918
258,185.06104005506575,371.7348396614918
259,109.96827982076078,371.7348396614918
260,82.27423772297321,371.7348396614918
261,147.85192064574915,371.7348396614918
262,156.93106100778297,371.7348396614918
263,184.89999304697716,371.7348396614918
264,119.31751988259713,371.7348396614918
265,166.07981716382187,371.7348396614918
266,212.89812279514422,371.7348396614918
267,166.12503388547438,371.7348396614918
268,91.53001331095473,371.7348396614918
269,100.77062670095094,371.7348396614918
270,156.68855523437304,371.7348396614918
271,100.82867649098887,371.7348396614918
272,138.11273467874733,371.7348396614918
273,138.03659251228032,371.7348396614918
274,119.31514329484986,371.7348396614918
275,119.32814500261867,371.7348396614918
276,204.03284695191036,371.7348396614918
277,147.552331314118,371.7348396614918
278,306.41087922495666,371.7348396614918
279,119.1638948124749,371.7348396614918
280,278.82689659180215,371.7348396614918
281,91.511560540826,371.7348396614918
282,297.25028028651263,371.7348396614918
283,138.5182712450321,371.7348396614918
284,110.0156123371683,371.7348396614918
285,119.77942038069551,371.7348396614918
286,166.2509067947507,371.7348396614918
287,91.34896217379618,371.7348396614918
288,138.02097556517626,371.7348396614918
289,278.59991473822186,371.7348396614918
290,119.45216018394662,371.7348396614918
291,128.946398064244,371.7348396614918
292,119.77738532518829,371.7348396614918
293,156.6115957001043,371.7348396614918
294,184.9035916279399,371.7348396614918
295,128.66547759935932,371.7348396614918
296,110.23009462647912,371.7348396614918
297,82.24730131082869,371.7348396614918
298,119.44699382258439,371.7348396614918
299,91.10951612295698,371.7348396614918
300,138.16631471449878,371.7348396614918
301,128.57340344460863,371.7348396614918
302,147.85436944439627,371.7348396614918
303,91.53386240564043,371.7348396614918
304,250.4173480937071,371.7348396614918
305,137.93550141516064,371.7348396614918
306,100.8396013019401,371.7348396614918
307,110.0161419232365,371.7348396614918
308,287.74509714762183,371.7348396614918
309,138.3396473708105,371.7348396614918
310,91.69810934586062,371.7348396614918
311,91.66040593101708,371.7348396614918
312,147.48774267006095,371.7348396614918
313,128.8550657630573,371.7348396614918
314,100.82264865244159,371.7348396614918
315,184.8318821364206,371.7348396614918
316,109.87415004992066,371.7348396614918
317,138.24676853002245,371.7348396614918
318,222.53618558847168,371.7348396614918
319,175.7541010249939,371.7348396614918
320,129.06926627467539,371.7348396614918
321,119.22399568245186,371.7348396614918
322,119.58482810682132,371.7348396614918
323,278.49278715854405,371.7348396614918
324,185.04685302890954,371.7348396614918
325,119.34022081325855,371.7348396614918
326,100.83226833504645,371.7348396614918
327,91.53956033046973,371.7348396614918
328,157.12318192704933,371.7348396614918
329,110.39161503601326,371.7348396614918
330,137.91156999447367,371.7348396614918
331,138.37689427389154,371.7348396614918
332,156.85733059971548,371.7348396614918
333,166.42731104651872,371.7348396614918
334,128.6297052517112,371.7348396614918
335,138.00041346542446,371.7348396614918
336,138.1567250229598,371.7348396614918
337,259.60244063891935,371.7348396614918
338,240.98837851752134,371.7348396614918
339,203.7041329031032,371.7348396614918
340,213.016684977599,371.7348396614918
341,175.4540005392341,371.7348396614918
342,147.52532994781996,371.7348396614918
343,278.12425868694504,371.7348396614918
344,138.1500736164937,371.7348396614918
345,428.30018177952167,428.30018177952167
346,213.07598048145405,428.30018177952167
347,268.59607444652045,428.30018177952167
348,315.76452329528814,428.30018177952167
349,381.40527992884455,428.30018177952167
350,278.20730348072476,428.30018177952167
351,297.3109935110923,428.30018177952167
352,352.8726075119391,428.30018177952167
353,156.54995023663798,428.30018177952167
354,278.2688911916081,428.30018177952167
355,175.53496091281525,428.30018177952167
356,119.28517326914252,428.30018177952167
357,203.3336007218009,428.30018177952167
358,184.76477149463022,428.30018177952167
359,240.9147023081555,428.30018177952167
360,428.29087745008997,428.30018177952167
361,194.14534440706154,428.30018177952167
362,166.1795645998092,428.30018177952167
363,147.48502951953517,428.30018177952167
364,268.5368438879961,428.30018177952167
365,156.4997473176567,428.30018177952167
366,324.4617871643978,428.30018177952167
367,277.9767242233244,428.30018177952167
368,128.33986628472985,428.30018177952167
369,399.3858766987222,428.30018177952167
370,146.85593562293167,428.30018177952167
371,194.10120784873428,428.30018177952167
372,399.4894809219103,428.30018177952167
373,222.0522061466552,428.30018177952167
374,380.47849307735925,428.30018177952167
375,193.33754412023828,428.30018177952167
376,446.34061671701056,446.34061671701056
377,324.9340706726548,446.34061671701056
378,286.5517910865137,446.34061671701056
379,184.1200870219501,446.34061671701056
380,259.07890904569706,446.34061671701056
381,343.66336269209904,446.34061671701056
382,221.76885035495854,446.34061671701056
383,239.91055977915192,446.34061671701056
384,277.2657456364941,446.34061671701056
385,287.35476965323954,446.34061671701056
386,240.02655159502422,446.34061671701056
387,296.7188666360214,446.34061671701056
388,249.3405722446547,446.34061671701056
389,651.8066440669445,651.8066440669445
390,240.03948375777642,651.8066440669445
391,210.790546488743,651.8066440669445
392,257.85835719575823,651.8066440669445
393,277.18593837504756,651.8066440669445
394,268.2771496773431,651.8066440669445
395,268.16644201974833,651.8066440669445
396,315.64488367753967,651.8066440669445
397,315.6526147089162,651.8066440669445
398,381.3539020196509,651.8066440669445
399,248.38760107935903,651.8066440669445
400,362.0960000618355,651.8066440669445
401,221.16381882630577,651.8066440669445
402,783.5420183708906,783.5420183708906
403,474.94892104127604,783.5420183708906
404,549.229837307851,783.5420183708906
405,287.0754218014592,783.5420183708906
406,211.57756442617813,783.5420183708906
407,352.29992085932,783.5420183708906
408,427.3576912641647,783.5420183708906
409,502.3074857197405,783.5420183708906
410,371.6424337510758,783.5420183708906
411,390.2627216808739,783.5420183708906
412,268.3387686656433,783.5420183708906
413,333.91547165149194,783.5420183708906
414,371.6616533917624,783.5420183708906
415,240.33756249755731,783.5420183708906
416,361.94974123558154,783.5420183708906
417,295.6041858651039,783.5420183708906
418,596.8370336306481,783.5420183708906
419,521.1101441543643,783.5420183708906
420,483.8863756732604,783.5420183708906
421,409.13210175554985,783.5420183708906
422,268.30024296823365,783.5420183708906
423,221.6749285477229,783.5420183708906
424,540.5025475336297,783.5420183708906
425,390.4789781105509,783.5420183708906
426,361.92687333084154,783.5420183708906
427,277.8016829995107,783.5420183708906
428,624.2274694482011,783.5420183708906
429,306.0002888481625,783.5420183708906
430,287.5642266176334,783.5420183708906
431,240.79127165300636,783.5420183708906
432,287.13769624592635,783.5420183708906
433,287.4820479473468,783.5420183708906
434,212.45198880755956,783.5420183708906
435,362.5103605431099,783.5420183708906
436,549.8499551011944,783.5420183708906
437,315.4059445962902,783.5420183708906
438,259.5117136156971,783.5420183708906
439,278.06774600892015,783.5420183708906
440,390.58334408842916,783.5420183708906
441,324.7442513938166,783.5420183708906
442,324.42415086747434,783.5420183708906
443,333.9973386094802,783.5420183708906
444,259.33405887741145,783.5420183708906
445,221.83926050401215,783.5420183708906
446,343.4292103864553,783.5420183708906
447,239.82435326272105,783.5420183708906
448,549.1445629342758,783.5420183708906
449,277.5902466778265,783.5420183708906
450,268.8629505747408,783.5420183708906
451,427.6890201261207,783.5420183708906
452,455.892845594069,783.5420183708906
453,249.62429817251817,783.5420183708906
454,325.2568445662436,783.5420183708906
455,352.67563023973133,783.5420183708906
456,268.7599177645753,783.5420183708906
457,212.5717188881008,783.5420183708906
458,399.36779813456417,783.5420183708906
459,259.1119529275651,783.5420183708906
460,483.9922816596902,783.5420183708906
461,296.3139664988289,783.5420183708906
462,428.0467413997859,783.5420183708906
463,277.51759877085595,783.5420183708906
464,315.81258881766223,783.5420183708906
465,278.0813734974962,783.5420183708906
466,633.8695449266272,783.5420183708906
467,774.0243268124588,783.5420183708906
468,305.9130655516149,783.5420183708906
469,221.48787528336388,783.5420183708906
470,278.17962790791114,783.5420183708906
471,268.1999834266545,783.5420183708906
472,418.09246621087004,783.5420183708906
473,362.3305885939004,783.5420183708906
474,268.59448955251617,783.5420183708906
475,493.41504990176117,783.5420183708906
476,221.9353230913848,783.5420183708906
477,334.1866419356148,783.5420183708906
478,502.3421321846535,783.5420183708906
479,427.9088669291379,783.5420183708906
480,399.15158666986946,783.5420183708906
481,249.48168836199014,783.5420183708906
482,278.2189028994526,783.5420183708906
483,399.53082190954717,783.5420183708906
484,352.50670141741284,783.5420183708906
485,250.32559680337215,783.5420183708906
486,249.15933312978973,783.5420183708906
487,221.35606692073898,783.5420183708906
488,278.3153040399402,783.5420183708906
489,343.95917048521443,783.5420183708906
490,249.43033471195918,783.5420183708906
491,446.0487803652409,783.5420183708906
492,221.354615842577,783.5420183708906
493,278.37464550698303,783.5420183708906
494,211.91209630500114,783.5420183708906
495,568.6016475465817,783.5420183708906
496,333.63751419556,783.5420183708906
497,240.16760695952743,783.5420183708906
498,352.9073499303842,783.5420183708906
499,324.3262316894674,783.5420183708906
500,512.0069225960821,783.5420183708906
501,230.85484971230935,783.5420183708906
502,230.79281655565768,783.5420183708906
503,324.6487262712877,783.5420183708906
504,249.3411164429755,783.5420183708906
505,352.9233028517943,783.5420183708906
506,492.65587680848904,783.5420183708906
507,333.88721537299364,783.5420183708906
508,258.68722901615746,783.5420183708906
509,399.967305300223,783.5420183708906
510,390.3169302052171,783.5420183708906
511,334.2253170432902,783.5420183708906
512,408.6577606774279,783.5420183708906
513,333.8976090597011,783.5420183708906
514,315.29038129485497,783.5420183708906
515,305.48797300568157,783.5420183708906
516,764.5989845362496,783.5420183708906
517,250.1006699596117,783.5420183708906
518,240.32059346682718,783.5420183708906
519,436.7146453503567,783.5420183708906
520,277.50985866464765,783.5420183708906
521,361.87710700100763,783.5420183708906
522,492.8235059136079,783.5420183708906
523,380.759194700735,783.5420183708906
524,240.24905767863044,783.5420183708906
525,287.09528072722816,783.5420183708906
526,371.55789623162764,783.5420183708906
527,249.5322840754362,783.5420183708906
528,314.63041598224453,783.5420183708906
529,352.3569715286267,783.5420183708906
530,333.1183001960054,783.5420183708906
531,296.08926425517484,783.5420183708906
532,502.9390634293279,783.5420183708906
533,521.1089088378452,783.5420183708906
534,212.26704379010692,783.5420183708906
535,202.90973984713,783.5420183708906
536,268.224903855101,783.5420183708906
537,343.73575196172976,783.5420183708906
538,296.51104247462115,783.5420183708906
539,249.81957811686615,783.5420183708906
540,277.74501248605577,783.5420183708906
541,287.3219674234362,783.5420183708906
542,324.28020335787164,783.5420183708906
543,295.8914715377241,783.5420183708906
544,446.5360974759558,783.5420183708906
545,399.6369520353476,783.5420183708906
546,193.04401489023357,783.5420183708906
547,352.8153357233051,783.5420183708906
548,193.3497191501877,783.5420183708906
549,268.28592356470745,783.5420183708906
550,409.05361414441603,783.5420183708906
551,296.565693588907,783.5420183708906
552,474.50725162161643,783.5420183708906
553,230.8842517116113,783.5420183708906
554,380.7092225403864,783.5420183708906
555,315.21170235587357,783.5420183708906
556,202.78908049025478,783.5420183708906
557,278.194211652541,783.5420183708906
558,193.1992561054232,783.5420183708906
559,268.61853371999973,783.5420183708906
560,295.9464165209402,783.5420183708906
561,249.90502847736187,783.5420183708906
562,390.34992711962616,783.5420183708906
563,417.5008776489827,783.5420183708906
564,220.9425514326315,783.5420183708906
565,465.2124662907528,783.5420183708906
566,286.85595354381394,783.5420183708906
567,371.15209882860364,783.5420183708906
568,437.3637347726042,783.5420183708906
569,249.32070283998684,783.5420183708906
570,325.17869799165743,783.5420183708906
571,306.0025878803148,783.5420183708906
572,623.9689166864833,783.5420183708906
573,446.391923592016,783.5420183708906
574,277.73869653137785,783.5420183708906
575,343.48016318321436,783.5420183708906
576,324.5495799287044,783.5420183708906
577,333.90345430556795,783.5420183708906
578,296.1583411340809,783.5420183708906
579,230.27891255752286,783.5420183708906
580,324.77233048276395,783.5420183708906
581,351.9442776775639,783.5420183708906
582,380.25847103227676,783.5420183708906
583,427.24789835510285,783.5420183708906
584,353.1948137855017,783.5420183708906
585,305.5500622166439,783.5420183708906
586,306.05112433489217,783.5420183708906
587,362.4277234128693,783.5420183708906
588,248.98996616838517,783.5420183708906
589,212.18774220792707,783.5420183708906
590,596.2524788584805,783.5420183708906
591,437.3326475138064,783.5420183708906
592,352.5494637259914,783.5420183708906
593,315.17666715285344,783.5420183708906
594,296.69694688525516,783.5420183708906
595,399.35036644506584,783.5420183708906
596,249.5082284022404,783.5420183708906
597,334.452162793107,783.5420183708906
598,446.64761904615716,783.5420183708906
599,334.4014071092943,783.5420183708906
600,596.1529882762815,783.5420183708906
601,361.9598678331099,783.5420183708906
602,362.5124924639386,783.5420183708906
603,268.6927614338944,783.5420183708906
604,923.4748433782904,923.4748433782904
605,408.8388781104621,923.4748433782904
606,278.06601549367605,923.4748433782904
607,315.5959494709457,923.4748433782904
608,352.7531050840919,923.4748433782904
609,455.5201429261072,923.4748433782904
610,446.34281883117967,923.4748433782904
611,249.6659586970825,923.4748433782904
612,671.393892746553,923.4748433782904
613,511.6697036888087,923.4748433782904
614,409.3152367104251,923.4748433782904
615,736.8432961329804,923.4748433782904
616,409.09490654112744,923.4748433782904
617,446.4903813255446,923.4748433782904
618,456.2264542209282,923.4748433782904
619,492.99192977788766,923.4748433782904
620,718.2109515699261,923.4748433782904
621,633.4847696198989,923.4748433782904
622,352.6479282875018,923.4748433782904
623,727.1199463102606,923.4748433782904
624,418.4088415715075,923.4748433782904
625,399.54861697175176,923.4748433782904
626,427.86410803101796,923.4748433782904
627,371.7434827083159,923.4748433782904
628,1204.4327826899553,1204.4327826899553
629,315.3749795516462,1204.4327826899553
630,13484.419932990404,13484.419932990404
631,287.5991767005562,13484.419932990404
632,362.089226270955,13484.419932990404
633,755.1405710266233,13484.419932990404
634,371.78922024186426,13484.419932990404
635,605.2484566308368,13484.419932990404
636,277.8368550902657,13484.419932990404
637,353.38111405087835,13484.419932990404
638,268.2572096502508,13484.419932990404
639,286.91657866025565,13484.419932990404
640,875.6540531938522,13484.419932990404
641,689.4880040161896,13484.419932990404
642,661.611469910495,13484.419932990404
643,595.1956010538655,13484.419932990404
644,464.8051737601435,13484.419932990404
645,389.9915687308915,13484.419932990404
646,605.4424988983707,13484.419932990404
647,259.36312469901037,13484.419932990404
648,436.3561943325289,13484.419932990404
649,622.600723252524,13484.419932990404
650,296.19103976165064,13484.419932990404
651,361.59443331176743,13484.419932990404
652,371.190248895746,13484.419932990404
653,492.46053744315435,13484.419932990404
654,371.12926653239936,13484.419932990404
655,800.538849899585,13484.419932990404
656,268.8473617476655,13484.419932990404
657,538.4598819671004,13484.419932990404
658,446.4129874992261,13484.419932990404
659,380.65690962076656,13484.419932990404
660,240.48040897859354,13484.419932990404
661,249.65560372896925,13484.419932990404
662,697.9061068401098,13484.419932990404
663,586.4762178671383,13484.419932990404
664,780.7895675088638,13484.419932990404
665,314.8635263581991,13484.419932990404
666,930.2501684986872,13484.419932990404
667,483.3522818115786,13484.419932990404
668,324.5977528073158,13484.419932990404
669,548.2966518434764,13484.419932990404
670,464.27916044585083,13484.419932990404
671,306.11678507909255,13484.419932990404
672,334.0952859613067,13484.419932990404
673,287.20817249801775,13484.419932990404
674,595.5700941629289,13484.419932990404
675,547.6920706618055,13484.419932990404
676,324.50455717186,13484.419932990404
677,781.1275117627016,13484.419932990404
678,482.54562489180796,13484.419932990404
679,343.0218000194843,13484.419932990404
680,595.5214573706754,13484.419932990404
681,277.68783230624473,13484.419932990404
682,249.6013205889699,13484.419932990404
683,268.8810461155319,13484.419932990404
684,361.9877694932727,13484.419932990404
685,445.43528638117624,13484.419932990404
686,464.39653793072716,13484.419932990404
687,333.5006723850517,13484.419932990404
688,539.2346566073359,13484.419932990404
689,445.19935043737763,13484.419932990404
690,903.0207832386913,13484.419932990404
691,530.2335747417352,13484.419932990404
692,446.06968447853967,13484.419932990404
693,305.82440430308833,13484.419932990404
694,259.52801827058636,13484.419932990404
695,464.22355677137944,13484.419932990404
696,306.14430396822456,13484.419932990404
697,296.3459088649179,13484.419932990404
698,445.86764451689737,13484.419932990404
699,436.8968537772099,13484.419932990404
700,333.4466576100184,13484.419932990404
701,333.6024554636347,13484.419932990404
702,352.2121019060023,13484.419932990404
703,380.37158845033105,13484.419932990404
704,286.78456797068577,13484.419932990404
705,549.0879669353038,13484.419932990404
706,399.0664077791573,13484.419932990404
707,894.4695704406996,13484.419932990404
708,249.99284310014409,13484.419932990404
709,371.0606572931012,13484.419932990404
710,324.4347416892464,13484.419932990404
711,361.5422640212521,13484.419932990404
712,268.8783641833712,13484.419932990404
713,287.1748927251627,13484.419932990404
714,268.7284137958291,13484.419932990404
715,389.75352227037826,13484.419932990404
716,585.6562038733958,13484.419932990404
717,791.3532929776834,13484.419932990404
718,417.577462565062,13484.419932990404
719,231.41008330303129,13484.419932990404
720,278.01832528737464,13484.419932990404
721,380.4328105481726,13484.419932990404
722,455.22302881376,13484.419932990404
723,520.0606147510692,13484.419932990404
724,371.449782979489,13484.419932990404
725,277.98807814019057,13484.419932990404
726,417.9593333164967,13484.419932990404
727,427.37245984706857,13484.419932990404
728,221.8593816684179,13484.419932990404
729,287.63536684044755,13484.419932990404
730,417.5841031487927,13484.419932990404
731,287.2540575353091,13484.419932990404
732,399.5398305590895,13484.419932990404
733,734.9945496398536,13484.419932990404
734,398.95041835164045,13484.419932990404
735,361.7605815730516,13484.419932990404
736,417.8257369109653,13484.419932990404
737,343.38512315956206,13484.419932990404
738,324.3250153469123,13484.419932990404
739,408.50934459722737,13484.419932990404
740,343.2511470063471,13484.419932990404
741,427.0952446483433,13484.419932990404
742,315.59994821939307,13484.419932990404
743,324.80790480070414,13484.419932990404
744,342.79583734997084,13484.419932990404
745,259.11251797156854,13484.419932990404
746,334.2556372434329,13484.419932990404
747,287.3179101692991,13484.419932990404
748,324.4435115188263,13484.419932990404
749,343.15545840889104,13484.419932990404
750,334.19217960765815,13484.419932990404
751,361.70274353259197,13484.419932990404
752,353.09743705616773,13484.419932990404
753,352.6638215428448,13484.419932990404
754,604.6112465667015,13484.419932990404
755,389.9724432709637,13484.419932990404
756,334.2016220102781,13484.419932990404
757,306.1240693406246,13484.419932990404
758,417.5554586516723,13484.419932990404
759,530.0531525710894,13484.419932990404
760,333.9270720801888,13484.419932990404
761,380.679007609134,13484.419932990404
762,352.5025024364367,13484.419932990404
763,548.937704450552,13484.419932990404
764,175.00435080048825,13484.419932990404
765,390.15185197720285,13484.419932990404
766,296.7948073875067,13484.419932990404
767,315.0631410348416,13484.419932990404
768,529.9330603586264,13484.419932990404
769,268.910709525521,13484.419932990404
770,614.4679169062226,13484.419932990404
771,417.52550090089835,13484.419932990404
772,334.0822618619759,13484.419932990404
773,576.7321111429347,13484.419932990404
774,287.5678478529068,13484.419932990404
775,436.13347105922276,13484.419932990404
776,315.50661737533744,13484.419932990404
777,352.3644228869582,13484.419932990404
778,315.8051595331902,13484.419932990404
